"Date","Price","Open","High","Low","Vol.","Change %"
"12/03/2024","1,685.20","1,681.40","1,688.80","1,674.40","4.86M","0.61%"
"11/03/2024","1,675.00","1,683.40","1,687.80","1,661.20","16.45M","0.12%"
"08/03/2024","1,673.00","1,689.20","1,721.60","1,668.80","6.52M","-2.23%"
"07/03/2024","1,711.20","1,699.80","1,719.80","1,691.81","10.17M","2.27%"
"06/03/2024","1,673.20","1,670.40","1,693.60","1,657.60","6.06M","-0.61%"
"05/03/2024","1,683.40","1,678.60","1,687.00","1,657.60","5.08M","0.94%"
"04/03/2024","1,667.80","1,677.20","1,678.40","1,658.80","5.10M","0.36%"
"01/03/2024","1,661.80","1,654.40","1,674.60","1,648.80","9.28M","-0.17%"
"29/02/2024","1,664.60","1,659.60","1,699.20","1,659.60","13.40M","-0.31%"
"28/02/2024","1,669.80","1,682.20","1,686.40","1,660.80","18.09M","-0.07%"
"27/02/2024","1,671.00","1,656.00","1,684.80","1,656.00","5.45M","-0.21%"
"26/02/2024","1,674.60","1,672.80","1,685.20","1,667.40","7.09M","0.13%"
"23/02/2024","1,672.40","1,668.20","1,676.00","1,666.20","14.95M","0.22%"
"22/02/2024","1,668.80","1,652.80","1,668.83","1,645.00","11.41M","0.47%"
"21/02/2024","1,661.00","1,660.60","1,688.00","1,650.20","5.01M","-1.00%"
"20/02/2024","1,677.80","1,669.00","1,685.20","1,655.23","7.85M","0.52%"
"19/02/2024","1,669.20","1,676.40","1,690.20","1,659.00","9.62M","-0.43%"
"16/02/2024","1,676.40","1,662.00","1,679.40","1,650.20","11.11M","0.81%"
"15/02/2024","1,663.00","1,653.60","1,678.20","1,652.20","4.31M","-0.30%"
"14/02/2024","1,668.00","1,670.00","1,682.60","1,631.80","6.15M","1.60%"
"13/02/2024","1,641.80","1,644.60","1,659.40","1,616.60","15.29M","0.95%"
"12/02/2024","1,626.40","1,659.80","1,670.00","1,621.80","11.95M","-2.02%"
"09/02/2024","1,660.00","1,658.60","1,669.00","1,654.20","15.71M","0.55%"
"08/02/2024","1,651.00","1,669.00","1,674.40","1,645.40","7.52M","-1.29%"
"07/02/2024","1,672.60","1,643.00","1,672.93","1,643.00","7.62M","1.19%"
"06/02/2024","1,653.00","1,657.20","1,670.80","1,643.40","5.04M","-0.58%"
"05/02/2024","1,662.60","1,601.40","1,670.20","1,601.40","12.16M","3.19%"
"02/02/2024","1,611.20","1,598.60","1,612.40","1,575.00","13.84M","1.58%"
"01/02/2024","1,586.20","1,582.80","1,603.20","1,560.60","22.80M","1.16%"
"31/01/2024","1,568.00","1,535.00","1,622.60","1,514.80","15.58M","1.96%"
"30/01/2024","1,537.80","1,532.20","1,555.80","1,523.80","7.30M","0.27%"
"29/01/2024","1,533.60","1,541.20","1,552.80","1,532.40","5.99M","-0.22%"
"26/01/2024","1,537.00","1,512.00","1,549.10","1,512.00","7.07M","1.04%"
"25/01/2024","1,521.20","1,542.40","1,549.40","1,518.40","6.79M","-2.16%"
"24/01/2024","1,554.80","1,546.80","1,563.60","1,536.80","9.00M","0.04%"
"23/01/2024","1,554.20","1,554.80","1,566.60","1,536.60","11.75M","-0.10%"
"22/01/2024","1,555.80","1,562.80","1,573.00","1,532.80","6.70M","-0.50%"
"19/01/2024","1,563.60","1,546.20","1,568.40","1,540.80","12.59M","0.51%"
"18/01/2024","1,555.60","1,570.40","1,573.20","1,550.20","7.68M","-1.27%"
"17/01/2024","1,575.60","1,561.40","1,591.40","1,561.40","7.76M","-0.39%"
"16/01/2024","1,581.80","1,591.20","1,599.40","1,570.40","9.47M","0.11%"
"15/01/2024","1,580.00","1,575.80","1,585.50","1,563.40","9.84M","0.45%"
"12/01/2024","1,573.00","1,560.20","1,578.40","1,547.00","5.26M","1.07%"
"11/01/2024","1,556.40","1,571.00","1,581.80","1,539.00","11.02M","-0.92%"
"10/01/2024","1,570.80","1,568.00","1,573.20","1,559.40","4.04M","-0.34%"
"09/01/2024","1,576.20","1,550.00","1,578.00","1,546.00","9.92M","1.76%"
"08/01/2024","1,549.00","1,539.00","1,549.00","1,537.60","7.77M","0.51%"
"05/01/2024","1,541.20","1,537.60","1,554.60","1,529.20","6.31M","0.09%"
"04/01/2024","1,539.80","1,531.00","1,539.80","1,512.40","6.78M","1.28%"
"03/01/2024","1,520.40","1,509.80","1,522.20","1,494.80","9.30M","2.74%"
"02/01/2024","1,479.80","1,460.20","1,480.70","1,453.20","10.46M","2.04%"
"29/12/2023","1,450.20","1,456.00","1,473.38","1,450.20","1.66M","-0.75%"
"28/12/2023","1,461.20","1,452.00","1,465.00","1,448.40","2.54M","0.80%"
"27/12/2023","1,449.60","1,449.80","1,464.60","1,445.60","2.22M","0.00%"
"22/12/2023","1,449.60","1,450.40","1,469.95","1,447.80","1.85M","-0.03%"
"21/12/2023","1,450.00","1,440.80","1,458.80","1,432.00","8.40M","0.33%"
"20/12/2023","1,445.20","1,445.80","1,464.67","1,424.20","9.41M","0.87%"
"19/12/2023","1,432.80","1,441.00","1,446.40","1,425.40","6.13M","-0.68%"
"18/12/2023","1,442.60","1,417.80","1,454.20","1,415.00","5.54M","1.65%"
"15/12/2023","1,419.20","1,451.00","1,456.20","1,414.80","16.50M","-2.91%"
"14/12/2023","1,461.80","1,468.80","1,487.80","1,444.40","19.01M","0.41%"
"13/12/2023","1,455.80","1,454.20","1,468.40","1,447.80","12.76M","0.44%"
"12/12/2023","1,449.40","1,461.00","1,466.40","1,438.60","9.59M","0.14%"
"11/12/2023","1,447.40","1,437.00","1,451.07","1,431.00","6.76M","0.91%"
"08/12/2023","1,434.40","1,442.80","1,442.80","1,422.60","4.53M","0.13%"
"07/12/2023","1,432.60","1,441.40","1,448.80","1,426.80","10.56M","-0.51%"
"06/12/2023","1,440.00","1,454.00","1,454.00","1,430.80","8.78M","0.03%"
"05/12/2023","1,439.60","1,464.20","1,464.20","1,431.20","4.49M","-1.09%"
"04/12/2023","1,455.40","1,437.20","1,458.00","1,437.00","4.95M","1.35%"
"01/12/2023","1,436.00","1,426.00","1,442.20","1,419.00","3.77M","1.17%"
"30/11/2023","1,419.40","1,405.60","1,427.40","1,396.40","10.07M","1.31%"
"29/11/2023","1,401.00","1,409.40","1,409.80","1,395.60","2.41M","-0.76%"
"28/11/2023","1,411.80","1,399.60","1,424.20","1,395.00","4.33M","-0.17%"
"27/11/2023","1,414.20","1,424.00","1,428.60","1,414.20","2.31M","-0.59%"
"24/11/2023","1,422.60","1,421.60","1,430.00","1,410.60","3.54M","0.11%"
"23/11/2023","1,421.00","1,409.40","1,425.20","1,404.20","2.59M","0.69%"
"22/11/2023","1,411.20","1,405.00","1,424.80","1,372.60","9.44M","-0.44%"
"21/11/2023","1,417.40","1,415.80","1,418.39","1,393.00","4.39M","0.67%"
"20/11/2023","1,408.00","1,410.20","1,419.80","1,384.40","3.01M","-0.18%"
"17/11/2023","1,410.60","1,376.20","1,410.60","1,376.20","8.89M","2.07%"
"16/11/2023","1,382.00","1,379.60","1,397.40","1,371.40","3.67M","-0.78%"
"15/11/2023","1,392.80","1,387.20","1,401.40","1,378.20","4.94M","0.68%"
"14/11/2023","1,383.40","1,409.80","1,418.00","1,381.85","4.80M","-1.69%"
"13/11/2023","1,407.20","1,408.40","1,416.60","1,401.00","4.71M","0.63%"
"10/11/2023","1,398.40","1,403.00","1,425.40","1,388.60","5.41M","-1.20%"
"09/11/2023","1,415.40","1,435.60","1,437.13","1,414.00","12.67M","-0.76%"
"08/11/2023","1,426.20","1,424.20","1,436.80","1,422.16","9.33M","0.10%"
"07/11/2023","1,424.80","1,410.60","1,426.60","1,398.00","5.19M","1.41%"
"06/11/2023","1,405.00","1,391.80","1,409.10","1,383.60","3.90M","0.67%"
"03/11/2023","1,395.60","1,399.40","1,416.20","1,383.80","4.57M","-0.03%"
"02/11/2023","1,396.00","1,421.80","1,433.20","1,376.00","8.10M","-1.90%"
"01/11/2023","1,423.00","1,501.00","1,513.20","1,401.20","11.26M","-2.36%"
"31/10/2023","1,457.40","1,455.00","1,466.00","1,444.00","16.18M","0.34%"
"30/10/2023","1,452.40","1,436.40","1,460.00","1,430.60","3.13M","1.34%"
"27/10/2023","1,433.20","1,456.00","1,484.40","1,433.20","4.14M","-2.79%"
"26/10/2023","1,474.40","1,481.60","1,495.80","1,471.80","11.57M","-0.59%"
"25/10/2023","1,483.20","1,475.40","1,489.80","1,460.00","3.88M","0.90%"
"24/10/2023","1,470.00","1,437.40","1,470.60","1,435.80","2.73M","0.52%"
"23/10/2023","1,462.40","1,466.00","1,474.40","1,454.80","3.39M","0.03%"
"20/10/2023","1,462.00","1,454.20","1,466.80","1,448.40","6.46M","0.74%"
"19/10/2023","1,451.20","1,486.60","1,488.23","1,448.60","6.19M","-2.96%"
"18/10/2023","1,495.40","1,497.60","1,513.00","1,493.00","4.13M","-0.59%"
"17/10/2023","1,504.20","1,505.40","1,509.20","1,482.80","7.04M","0.74%"
"16/10/2023","1,493.20","1,513.40","1,513.40","1,488.00","3.71M","-1.11%"
"13/10/2023","1,510.00","1,511.80","1,531.00","1,505.60","4.86M","-0.64%"
