"Date","Price","Open","High","Low","Vol.","Change %"
"17/05/2023","119.75","119.30","120.70","118.70","30.56M","0.08%"
"16/05/2023","119.65","117.60","119.90","117.60","28.67M","1.79%"
"15/05/2023","117.55","115.00","118.00","114.66","40.37M","2.44%"
"12/05/2023","114.75","113.80","115.80","113.56","13.98M","1.10%"
"11/05/2023","113.50","113.55","114.30","112.35","25.75M","-0.09%"
"10/05/2023","113.60","114.50","115.20","113.15","30.38M","-0.83%"
"09/05/2023","114.55","113.70","114.55","112.45","15.54M","0.31%"
"05/05/2023","114.20","114.90","115.35","113.90","11.83M","0.00%"
"04/05/2023","114.20","113.20","114.20","112.60","40.68M","0.62%"
"03/05/2023","113.50","113.25","114.16","112.80","51.91M","0.89%"
"02/05/2023","112.50","114.75","115.45","112.50","109.24M","-1.75%"
"28/04/2023","114.50","113.30","114.60","112.75","54.34M","1.69%"
"27/04/2023","112.60","112.55","113.85","112.00","17.72M","0.85%"
"26/04/2023","111.65","110.65","112.85","110.20","21.90M","0.77%"
"25/04/2023","110.80","109.65","111.40","109.35","38.82M","-2.68%"
"24/04/2023","113.85","112.45","114.40","112.00","22.11M","0.93%"
"21/04/2023","112.80","112.95","115.00","112.30","20.50M","0.04%"
"20/04/2023","112.75","113.70","113.70","112.70","49.78M","-0.44%"
"19/04/2023","113.25","112.75","114.00","112.10","17.18M","0.13%"
"18/04/2023","113.10","115.60","115.65","111.00","20.60M","-1.22%"
"17/04/2023","114.50","114.40","114.95","113.65","32.94M","0.79%"
"14/04/2023","113.60","113.90","115.24","113.19","48.00M","-0.13%"
"13/04/2023","113.75","113.70","114.10","112.28","28.93M","0.26%"
"12/04/2023","113.45","113.05","116.05","113.05","31.11M","0.49%"
"11/04/2023","112.90","111.35","114.60","111.35","35.73M","1.39%"
"06/04/2023","111.35","109.95","112.60","109.66","15.52M","1.78%"
"05/04/2023","109.40","108.40","111.06","107.51","24.64M","1.67%"
"04/04/2023","107.60","108.35","109.10","107.20","12.72M","-0.60%"
"03/04/2023","108.25","106.50","109.45","106.40","38.46M","2.07%"
"31/03/2023","106.05","106.50","107.37","105.58","10.11M","-0.28%"
"30/03/2023","106.35","105.00","106.87","103.80","14.08M","2.26%"
"29/03/2023","104.00","101.40","104.20","101.00","15.04M","2.01%"
"28/03/2023","101.95","103.30","103.57","101.15","29.73M","-1.35%"
"27/03/2023","103.35","104.00","105.10","103.00","22.55M","0.29%"
"24/03/2023","103.05","103.90","104.30","102.30","24.56M","-1.62%"
"23/03/2023","104.75","103.00","105.65","102.70","19.53M","1.50%"
"22/03/2023","103.20","101.60","103.80","101.35","15.02M","1.38%"
"21/03/2023","101.80","99.88","103.25","99.88","18.77M","2.00%"
"20/03/2023","99.80","99.84","100.75","98.16","22.41M","-1.38%"
"17/03/2023","101.20","103.50","104.77","99.83","49.62M","-2.41%"
"16/03/2023","103.70","103.50","105.70","101.85","21.56M","0.73%"
"15/03/2023","102.95","107.70","108.10","102.80","35.16M","-4.23%"
"14/03/2023","107.50","103.85","108.05","103.40","20.89M","3.42%"
"13/03/2023","103.95","106.50","107.05","102.95","26.06M","-2.39%"
"10/03/2023","106.50","107.20","107.85","105.06","20.20M","0.28%"
"09/03/2023","106.20","105.10","107.01","103.91","123.92M","1.00%"
"08/03/2023","105.15","104.90","106.15","103.35","13.04M","0.05%"
"07/03/2023","105.10","104.95","106.80","104.30","12.12M","0.43%"
"06/03/2023","104.65","104.60","105.75","104.29","13.51M","0.29%"
"03/03/2023","104.35","104.45","104.85","103.65","14.35M","0.14%"
"02/03/2023","104.20","103.50","105.05","103.35","14.64M","0.53%"
"01/03/2023","103.65","104.75","105.50","103.55","83.82M","-1.43%"
"28/02/2023","105.15","104.10","107.20","104.05","24.18M","0.81%"
"27/02/2023","104.30","104.00","105.05","103.89","11.24M","0.43%"
"24/02/2023","103.85","102.60","104.43","101.55","16.27M","1.32%"
"23/02/2023","102.50","102.85","103.47","102.00","14.03M","-0.34%"
"22/02/2023","102.85","103.15","104.01","102.25","13.12M","-0.63%"
"21/02/2023","103.50","103.45","105.45","103.05","20.31M","-0.34%"
"20/02/2023","103.85","105.45","106.10","102.15","25.57M","-1.14%"
"17/02/2023","105.05","104.10","106.15","102.60","28.99M","0.82%"
"16/02/2023","104.20","102.90","105.00","101.76","39.96M","5.72%"
"15/02/2023","98.56","98.72","99.20","97.72","28.02M","0.86%"
"14/02/2023","97.72","98.26","100.75","97.72","37.32M","-0.22%"
"13/02/2023","97.94","98.72","100.25","97.49","30.42M","-0.20%"
"10/02/2023","98.14","97.54","98.82","97.54","36.90M","0.74%"
"09/02/2023","97.42","96.86","97.72","96.83","61.40M","0.79%"
"08/02/2023","96.66","96.32","97.71","96.18","16.22M","0.39%"
"07/02/2023","96.28","97.18","97.82","95.66","18.26M","-0.70%"
"06/02/2023","96.96","95.10","96.96","93.74","16.57M","1.78%"
"03/02/2023","95.26","98.00","98.32","93.78","33.50M","-2.97%"
