"Date","Price","Open","High","Low","Vol.","Change %"
"20/06/2022","3,537.5","3,504.0","3,537.5","3,501.5","2.16M","1.14%"
"17/06/2022","3,497.5","3,484.5","3,561.0","3,462.0","10.18M","1.97%"
"16/06/2022","3,430.0","3,474.0","3,494.0","3,413.5","4.51M","-2.18%"
"15/06/2022","3,506.5","3,478.0","3,541.0","3,464.0","4.04M","1.70%"
"14/06/2022","3,448.0","3,536.5","3,537.1","3,440.5","4.66M","-2.06%"
"13/06/2022","3,520.5","3,503.5","3,525.5","3,487.5","3.87M","-0.42%"
"10/06/2022","3,535.5","3,560.0","3,572.0","3,492.0","3.11M","-1.75%"
"09/06/2022","3,598.5","3,605.5","3,626.0","3,569.0","3.82M","-0.04%"
"08/06/2022","3,600.0","3,670.5","3,671.0","3,562.0","5.59M","-1.52%"
"07/06/2022","3,655.5","3,688.0","3,695.5","3,655.5","2.19M","-1.32%"
"06/06/2022","3,704.5","3,679.5","3,737.0","3,657.0","3.40M","2.28%"
"01/06/2022","3,622.0","3,731.5","3,734.3","3,621.5","3.68M","-1.44%"
"31/05/2022","3,675.0","3,647.5","3,686.0","3,635.5","5.84M","0.18%"
"30/05/2022","3,668.5","3,666.5","3,712.5","3,649.0","1.53M","0.69%"
"27/05/2022","3,643.5","3,635.0","3,665.5","3,607.5","2.81M","0.14%"
"26/05/2022","3,638.5","3,633.0","3,647.0","3,607.5","1.75M","0.15%"
"25/05/2022","3,633.0","3,642.0","3,642.0","3,595.5","2.55M","0.12%"
"24/05/2022","3,628.5","3,597.0","3,654.0","3,594.0","2.10M","-0.66%"
"23/05/2022","3,652.5","3,642.5","3,652.5","3,609.5","6.91M","1.51%"
"20/05/2022","3,598.0","3,592.0","3,648.0","3,578.5","3.66M","0.78%"
"19/05/2022","3,570.0","3,728.5","3,728.5","3,541.5","4.00M","-5.08%"
"18/05/2022","3,761.0","3,836.0","3,849.5","3,761.0","2.98M","-1.96%"
"17/05/2022","3,836.0","3,880.5","3,882.5","3,822.5","1.79M","-0.80%"
"16/05/2022","3,867.0","3,840.5","3,873.5","3,814.9","2.88M","1.14%"
"13/05/2022","3,823.5","3,734.5","3,849.0","3,726.1","2.95M","3.06%"
"12/05/2022","3,710.0","3,686.5","3,735.5","3,652.5","3.38M","-1.32%"
"11/05/2022","3,759.5","3,738.5","3,759.5","3,687.2","4.89M","1.23%"
"10/05/2022","3,714.0","3,750.5","3,765.5","3,713.5","3.31M","-0.36%"
"09/05/2022","3,727.5","3,757.0","3,803.6","3,708.0","5.04M","-1.48%"
"06/05/2022","3,783.5","3,931.5","3,941.1","3,761.5","4.56M","-4.17%"
"05/05/2022","3,948.0","3,979.0","3,996.0","3,938.0","2.84M","0.60%"
"04/05/2022","3,924.5","3,980.5","3,999.0","3,897.0","2.86M","-1.79%"
"03/05/2022","3,996.0","3,950.0","4,047.0","3,947.0","3.37M","-0.56%"
"29/04/2022","4,018.5","4,019.5","4,024.2","3,976.3","4.63M","0.73%"
"28/04/2022","3,989.5","3,986.0","4,009.5","3,952.0","2.79M","0.58%"
"27/04/2022","3,966.5","3,942.5","4,001.0","3,889.0","5.33M","-0.14%"
"26/04/2022","3,972.0","3,987.5","4,049.5","3,945.6","3.53M","0.84%"
"25/04/2022","3,939.0","3,816.5","3,964.5","3,812.5","3.07M","1.08%"
"22/04/2022","3,897.0","3,870.5","3,932.0","3,858.5","3.30M","-0.61%"
"21/04/2022","3,921.0","3,907.5","3,952.0","3,887.5","4.50M","1.23%"
"20/04/2022","3,873.5","3,881.0","3,902.5","3,852.0","4.82M","0.16%"
"19/04/2022","3,867.5","3,952.0","3,957.0","3,853.8","7.20M","-2.42%"
"14/04/2022","3,963.5","3,920.0","3,978.5","3,906.0","2.92M","0.84%"
"13/04/2022","3,930.5","3,943.5","3,959.5","3,898.5","2.65M","-0.88%"
"12/04/2022","3,965.5","3,974.0","3,980.0","3,932.0","3.00M","-0.92%"
"11/04/2022","4,002.5","3,998.5","4,023.5","3,966.5","3.36M","-0.45%"
"08/04/2022","4,020.5","4,034.0","4,047.5","4,003.5","3.09M","0.66%"
"07/04/2022","3,994.0","4,052.5","4,067.0","3,982.5","3.67M","-0.42%"
"06/04/2022","4,011.0","3,980.5","4,039.5","3,979.5","4.37M","0.79%"
"05/04/2022","3,979.5","3,914.0","3,979.5","3,903.5","3.38M","1.89%"
"04/04/2022","3,905.5","3,879.5","3,926.0","3,851.0","2.60M","0.92%"
"01/04/2022","3,870.0","3,873.5","3,907.5","3,839.5","2.19M","0.17%"
"31/03/2022","3,863.5","3,920.0","3,937.0","3,863.5","4.10M","-0.94%"
"30/03/2022","3,900.0","3,897.5","3,906.5","3,857.0","3.61M","0.44%"
"29/03/2022","3,883.0","3,855.5","3,951.5","3,809.8","3.41M","1.60%"
"28/03/2022","3,822.0","3,815.0","3,865.1","3,813.0","3.13M","0.13%"
"25/03/2022","3,817.0","3,779.0","3,843.0","3,755.0","2.70M","1.85%"
"24/03/2022","3,747.5","3,763.5","3,796.5","3,735.0","2.67M","0.04%"
"23/03/2022","3,746.0","3,775.0","3,797.0","3,737.0","2.61M","0.09%"
"22/03/2022","3,742.5","3,714.5","3,756.5","3,709.0","3.76M","0.81%"
"21/03/2022","3,712.5","3,736.5","3,752.5","3,712.5","2.52M","-0.74%"
"18/03/2022","3,740.0","3,709.0","3,745.0","3,665.9","6.07M","1.29%"
"17/03/2022","3,692.5","3,661.5","3,702.5","3,603.7","4.17M","2.78%"
"16/03/2022","3,592.5","3,533.0","3,613.0","3,519.7","6.53M","3.96%"
"15/03/2022","3,455.5","3,422.0","3,499.5","3,411.0","3.32M","0.06%"
"14/03/2022","3,453.5","3,379.0","3,477.0","3,366.0","3.31M","2.40%"
"11/03/2022","3,372.5","3,364.5","3,408.5","3,285.0","4.53M","-0.07%"
"10/03/2022","3,375.0","3,542.0","3,552.5","3,358.0","7.70M","-4.71%"
"09/03/2022","3,542.0","3,410.0","3,542.0","3,403.7","4.82M","5.95%"
